pair,comparison_id,average_distance,average_distance_xyz,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,left_thumb_xyz,right_thumb_xyz,left_index_xyz,right_index_xyz,left_middle_xyz,right_middle_xyz,left_ring_xyz,right_ring_xyz,left_pinky_xyz,right_pinky_xyz,left_wrist_xyz,right_wrist_xyz,left_right_thumb_xyz,left_right_index_xyz,left_right_middle_xyz,left_right_ring_xyz,left_right_pinky_xyz,left_right_wrist_xyz,right_left_thumb_xyz,right_left_index_xyz,right_left_middle_xyz,right_left_ring_xyz,right_left_pinky_xyz,right_left_wrist_xyz,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
037,1693,0.11251705490102933,0.11719744068877287,0.209678950593228,0.06789899312050524,0.31203429495163393,0.04791901076220695,0.37115498563291727,0.06978427142899414,0.36385862170608535,0.08183778262992131,0.3148786290147976,0.10543429533345378,0.11143624001469322,0.30222797613109453,0.5098700741688209,0.8022554647608177,0.870984019160918,0.8650231781089419,0.7808072400745295,0.5047025810017391,0.10766297022059326,0.04393229165145896,0.0843083755596974,0.06955679374392698,0.07751659903018501,0.5081570561891844,0.21043407187686378,0.06905257031813458,0.31254206913020804,0.05161683525909936,0.37241211447666756,0.07363244262578669,0.3645325084989473,0.08564147476918477,0.31620261944077743,0.10843092571472329,0.1290491399432798,0.3148103954457086,0.5103915875255381,0.8023661387609219,0.871323067956857,0.8657662130899038,0.7818795410766788,0.5077394658965781,0.10860813666700064,0.048798033606648715,0.08818328593884976,0.07440513163581489,0.08619874144521739,0.511455852273163,09C,A,1.0,1_2,A,9.0,,09C,,,,97200,97960,760,B,2.0,2_1,B,9.0,,,09C,,,703830,704090,260,Het is in ieder geval een staaf.,"Ja, dat is waar.","In any case, it is a rod.","Yes, that's true.",,09C,,,True,,En aan de linkerkant een cilinder of ja een cilinder en achter zich zo'n rondje wat voor de helft erboven uitsteekt en dan dat flapje.,,And on the left side a cylinder or yes a cylinder and behind it such a round that half sticks out above it and then that little flap.,,,09C-REP,,True,97200.0,97960.0,760.0,703795.0,704125.0,330.0,right,left,right_left
037,1694,0.12697774736054038,0.1451263073617853,0.15026623124405045,0.1176152934181885,0.12066867162479654,0.18552821148070625,0.059059931377811625,0.21497562322046587,0.04309786439063123,0.23999667563137356,0.04421690171902754,0.21808390757165635,0.0918670727089429,0.03835658393883384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15283198228427,0.11809130466256341,0.13463957676239696,0.18557252100914595,0.08758749057861161,0.21499163787699616,0.07857088882965443,0.24036413831528358,0.0798758464684316,0.21883646706971213,0.13203480641240845,0.09811902807194955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09B,A,1.0,1_2,A,9.0,,09B,,,,112450,112810,360,B,2.0,2_1,B,9.0,,,09B,,,697630,697970,340,"Ja, een soort van ovale balk waar het op staat.",,"Yes, a kind of oval bar that it's on.",,09B,09B,,,True,,"Die heeft zeg maar zo'n ophoginkje, zo'n cilindervormig ophoginkje waar die op staat.",,"That one has, say, one of those little risers, one of those cylindrical risers that it stands on.",,,09B-REP,09B-REP,True,112450.0,112810.0,360.0,697630.0,697970.0,340.0,both,both,both
037,1695,0.21568158965797662,0.21815390167601978,0.03780129793507895,0.05460286969869766,0.22853197528106206,0.17670402726937406,0.2745029069659471,0.21923832041109645,0.25511864175695803,0.21604052679739774,0.21626616846105898,0.200375900481899,0.3045664782844181,0.4044299625527309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04680709840192117,0.059688032496550816,0.22878926582519465,0.1776774829727084,0.27514651376132016,0.22036683398283174,0.2562473312091368,0.21722646274746607,0.21746863492775037,0.2016105172426634,0.307725905313281,0.40909274123141287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A,B,1.0,1_3,B,10.0,,,10E,,10A,130190,130570,380,A,2.0,2_16,A,10.0,,10A,,10E,,973125,973700,575,,"Oké, deze heeft een soort van hij heeft twee ja armpjes buisjes met ronde bolletjes aan de uiteinden.",,"Okay, this one has sort of he has two yes arms tubes with round balls on the ends.",,,10A,10E,True,"Uh dit is die ene met die dikke armen, met die knoppen.",,"Uh this is the one with the thick arms, with those buttons.",,10E,10A,,,True,130190.0,130570.0,380.0,973125.0,973700.0,575.0,both,both,both
037,1696,0.21568158965797662,0.21815390167601978,0.03780129793507895,0.05460286969869766,0.22853197528106206,0.17670402726937406,0.2745029069659471,0.21923832041109645,0.25511864175695803,0.21604052679739774,0.21626616846105898,0.200375900481899,0.3045664782844181,0.4044299625527309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04680709840192117,0.059688032496550816,0.22878926582519465,0.1776774829727084,0.27514651376132016,0.22036683398283174,0.2562473312091368,0.21722646274746607,0.21746863492775037,0.2016105172426634,0.307725905313281,0.40909274123141287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10E,B,1.0,1_3,B,10.0,,,10E,,10A,130190,130570,380,A,2.0,2_16,A,10.0,,10A,,10E,,973125,973700,575,,"Oké, deze heeft een soort van hij heeft twee ja armpjes buisjes met ronde bolletjes aan de uiteinden.",,"Okay, this one has sort of he has two yes arms tubes with round balls on the ends.",,,10A,10E,True,"Uh dit is die ene met die dikke armen, met die knoppen.",,"Uh this is the one with the thick arms, with those buttons.",,10E,10A,,,True,130190.0,130570.0,380.0,973125.0,973700.0,575.0,both,both,both
037,1697,0.13438185826470503,0.1353720584858032,0.1210716643343057,nan,0.18375365832632437,nan,0.09573445382848117,nan,0.08205892376909724,nan,0.09011266763762878,nan,0.23355978169239297,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12238658066754791,nan,0.184031376566376,nan,0.0968228228383717,nan,0.0835298292076235,nan,0.09062072893819127,nan,0.23484101269670876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10C,B,1.0,1_3,B,10.0,,,10C,,,145440,146280,840,A,1.0,1_3,B,10.0,,10C,,,,146880,148440,1560,,En aan de achterkant heeft hij een soort van vierkant dat schuin staat en er half bovenuit steekt met één dingetje aan de onderkant daarbij.,,"And at the back, it has a kind of square that's slanted and sticks halfway out of it with one little thing at the bottom with that.",,,10C,,True,,,,,10C,,,,True,145440.0,146280.0,840.0,146880.0,148440.0,1560.0,left,left,left
037,1698,0.23962812077131368,0.24114533984997133,0.07369893573452749,0.2061795281947911,0.13855719033002376,0.38553447264149465,0.08032547559187807,0.2681855538195714,0.0999705057398485,0.2925187454951344,0.11989316743545696,0.28002779165299496,0.42558734809162363,0.5050587345284191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07739303150295264,0.2108201164615065,0.13965571070636326,0.386309999842581,0.08184825404586146,0.26960973801728494,0.10053781927472269,0.2929035203427815,0.12051302758896704,0.28007799377296494,0.42709611462577723,0.5069787520178929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,A,1.0,1_6,A,13.0,,13A,,,,253185,253785,600,B,2.0,2_3,B,13.0,,,13A,,,738040,738560,520,Zo drie van die rondjes.,,So three of those rounds.,,13A,,,,True,,"met dat en die twee dingen aan de zijkant, die kraaltjes, beschreef jij.",,"With that and those two things on the side, those beads, you described.",,,13A,13A,True,253185.0,253785.0,600.0,738040.0,738560.0,520.0,left,both,both
037,1699,0.2186151352188044,0.22788897214445702,0.19286646659072418,0.16262553682872802,0.34493756625692107,0.14610843017786154,0.33967743188373006,0.14990339794442833,0.2843578766929661,0.15785252885046808,0.2240548057475358,0.13103584264277676,0.12552559260230928,0.3644361464072039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19814988216475685,0.16702948224469347,0.347297532077225,0.15338589608085568,0.34083982750099595,0.154251941252221,0.2849418310592408,0.16252031394436586,0.22613297077914546,0.13526443069356797,0.1845423186774538,0.3803112392589628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13D,A,1.0,1_6,A,13.0,,13D,,,,258360,259360,1000,B,2.0,2_3,B,13.0,,,13D,,,741240,742000,760,Of zeg maar een plat een plateau.,,Or say a flat a plateau.,,13D,13D,,,True,,,,,,,,13D,True,258360.0,259360.0,1000.0,741240.0,742000.0,760.0,both,right,both
037,1700,0.19189412489788205,0.19357638088046802,0.10849606307738204,0.16554947196818393,0.20820779474479226,0.40149602440257764,0.10955327236737696,0.22981995572834593,0.06912885041874973,0.20828258875490957,0.05656583511779016,0.17533953018649712,0.24103435679594964,0.32925575521202916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11155611940297376,0.16565142239537667,0.21005552773439584,0.40179034701798705,0.11024290300012415,0.2311278653867889,0.06955000081004009,0.21125669336689124,0.05769790134661914,0.17871641517642853,0.24405228372476445,0.33121909120322657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13E,B,1.0,1_6,A,13.0,,,13E,,,264760,265800,1040,A,3.0,3_2,A,13.0,,13C,,13E,,1000600,1001160,560,,"Ja, een boogje.",,"Yes, a bow.",,,13E,,True,ja dit is die ene die ik een olifant vond met de kralen uitsteeksels.,,yes this is the one I thought was an elephant with the beaded protrusions.,,13E,13C,,,True,264760.0,265800.0,1040.0,1000600.0,1001160.0,560.0,both,left,both
037,1701,0.08961871922262014,0.10773077825804596,0.16222890672341475,nan,0.08902910836001796,nan,0.03294434925613919,nan,0.03470164506952873,nan,0.013468551788755266,nan,0.20533975413786493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16356120960776818,nan,0.09528509546812504,nan,0.046520792778871785,nan,0.03871044112788809,nan,0.01573752495556465,nan,0.2865696056100581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06A,A,1.0,1_7,B,6.0,,06A,,,,290830,291400,570,B,3.0,3_9,B,6.0,,,06A,,,1067720,1067940,220,zo'n soort van ook zo'n soort van kegeltje flapje op zijn hoofd.,,sort of like that also sort of cone flap on his head.,,06A,,,,True,,Met dat flapje op zijn hoofd.,,With that flap on his head.,,,06A,,True,290830.0,291400.0,570.0,1067665.0,1067995.0,330.0,left,left,left
037,1702,0.40940910088369104,0.4247201128187423,nan,0.33595718400254837,nan,0.3737622220268019,nan,0.3390334289126696,nan,0.34058963107703905,nan,0.33944489146314877,nan,0.7276672478199384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3372986591738912,nan,0.3747565615147299,nan,0.3397564430457107,nan,0.3410818355380949,nan,0.3395869712865719,nan,0.815840206353455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05B+05C,A,1.0,1_8,A,5.0,,05B+05C,,,,338740,338980,240,B,2.0,2_11,B,5.0,,,05B+05C,,,851620,852680,1060,Maar ik kan het net niet helemaal goed zien.Want het is een soort van ook een plateauotje.Met daarop een spinnetje of zoiets.,,But I just can't quite see it right.Because it's kind of also a little plateau.With a spider on it or something.,,,05B+05C,,,True,,"Uh dit is... Die met die balk op zijn hoofd, die gewoon plat ligt en dan links zo'n ja neus of een armpje en rechts zoiets waar zo'n staafje uit komt.",,"Uh this is... The one with the bar on his head, just lying flat and then on the left one of those yes nose or an arm and on the right something like that where one of those rods comes out.",,,,05B+05C,True,338695.0,339025.0,330.0,851620.0,852680.0,1060.0,right,right,right
037,1703,0.15581751467825136,0.1668707265567501,0.07363487852704173,nan,0.03860607317753437,nan,0.07232296890677516,nan,0.11319008372831009,nan,0.15976520299016847,nan,0.47738588073967847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09086478151280385,nan,0.060037333552274065,nan,0.077828161020512,nan,0.11553082491626296,nan,0.16024964105877376,nan,0.4967136172798738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08E,B,1.0,1_9,B,8.0,,,08E,,,350910,351190,280,A,2.0,2_14,A,8.0,,08E,,,,897400,898280,880,,uhm deze heeft aan de onderkant een soort van been met een voetje.,,uhm this one has a kind of leg at the bottom with a foot.,,,08E,,True,En een soort van armpje onder zich dat schuin gaat en een armpje rechts van zich dat schuin gaat.,,And some kind of little arm below him that goes slant and a little arm to his right that goes slant.,,08E,,,,True,350885.0,351215.0,330.0,897400.0,898280.0,880.0,left,left,left
037,1704,0.32910866323985843,0.3349689998166826,0.22838660597207056,0.39936184908949196,0.31709366495367347,0.39680378327119115,0.3123039947003428,0.254155012448183,0.2931562709932037,0.20505242691174147,0.28099403979184323,0.1601988283754306,0.3949574405734649,0.7068400417976645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22929008763502504,0.40062851630371743,0.31725521310343124,0.40129524939362077,0.31243809601395334,0.2620503851183838,0.29333818289915914,0.214942128790437,0.28111710348185037,0.17546937235792298,0.4148734278699125,0.7169302348327776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A+16C,A,1.0,1_11,B,16.0,,16A+16C,,,,435940,436500,560,B,3.0,3_3,B,16.0,,,16A+16C,,,1007200,1007470,270,"Ja, oké, want die kegels die je benoemde, die waren echt op 9 uur en op 12 uur, toch?",,"Yeah, okay, because those cones you named, those were really at 9 o'clock and at 12 o'clock, right?",,16A+16C,16A+16C,,,True,,Dit is die ene op negen en twaalf uur die kegeltjes.,,This is the one at nine and twelve that cones.,,,16A+16C,,True,435940.0,436500.0,560.0,1007170.0,1007500.0,330.0,both,left,both
037,1705,0.2450031528246479,0.24835294765891383,0.09473272341080427,nan,0.2358798192734011,nan,0.08116523568463878,nan,0.061110527672216385,nan,0.05662906621337083,nan,0.940501544693456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09800454386890985,nan,0.2359192755023951,nan,0.08118868997007628,nan,0.06114487958362243,nan,0.057948402647706655,nan,0.9559118943807728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07D,A,1.0,1_12,A,7.0,,07D,,,,477040,477440,400,B,2.0,2_7,B,7.0,,,07D,,,799270,799730,460,"Oh, uhm dit is een figuur waar ook een soort van...uhm een vlak er tegenaan is gegooid dus je kijkt een beetje van de zijkant en het lijkt een beetje op een boekenplank eigenlijk met twee van die pootjes die een beetje schuin staan en daarop staat een soort van hoe zeg je dat een beetje een vierkant, niet vierkant maar het loopt wat uit blokje en linksboven zit ook weer een soort van mini staafje",,"Oh, uhm this is a figure where there's also kind of...uhm a plane thrown against it so you're looking a little bit from the side and it looks a little bit like a bookshelf actually with two of those legs that are a little bit angled and on top of that is kind of how do you say that a little bit of a square, not square but it tapers a little bit from cube and on the top left is also kind of a mini bar again",,07D,,,,True,,"En dat flapje aan de achterkant, een soort van staartje. En op het tafeltje staat een ja bakje.Ik weet niet wat het is eigenlijk.",,"And that little flap on the back, kind of a tail.And on the little table is a yes container.I don't know what it is actually.",,,07D,,True,477040.0,477440.0,400.0,799270.0,799730.0,460.0,left,left,left
037,1706,0.5165803752247091,0.520825162288783,0.14437687753373235,0.5407769424259494,0.38396712458711746,0.528462007943166,0.39290706327816044,0.5321023495282101,0.3595849598777342,0.5289060550061468,0.2892851623095001,0.47970355506306867,0.756290423259003,1.262601981884722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15982461935109665,0.5407838932440427,0.38713028632072827,0.5293841596575503,0.3939964828894234,0.5340113167790549,0.3597886890543442,0.5316313280577679,0.289312109826309,0.48368306263383526,0.7685486812191318,1.2718073184321115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,A,1.0,1_12,A,7.0,,07B,,,,496910,497190,280,B,2.0,2_7,B,7.0,,,07B,,,795120,795400,280,er zit iets hoger tegen dat hoofd aan of zoiets.,,there's something higher up against that head or something.,,07B,07B,,,True,,uhm dit is die ene met een soort tafel door zijn hoofd heen.,,uhm this is the one with some kind of table through his head.,,,07B,,True,496885.0,497215.0,330.0,795095.0,795425.0,330.0,both,left,both
037,1707,0.4518810096251833,0.45445593686695474,0.28096681925072337,0.18346771308061863,0.47678753447258343,0.35641747569729804,0.4842048059395267,0.38794097920624665,0.4351824643062172,0.39760669406243127,0.31648349182374613,0.35358358291857,0.8609814177073953,0.8889491370368429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2810275774036026,0.18988322510960312,0.4778004386167823,0.35804486091450843,0.48611030610611555,0.3885472479608499,0.43894297765975226,0.3978791000171052,0.3241146115621241,0.35373961097163986,0.864481146510584,0.8929001395707887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12A,B,1.0,1_13,B,12.0,,,12A,,,534240,535320,1080,A,2.0,2_12,A,12.0,,12A,,,,858998,859458,460,,Alsof die een dienblad vast heeft.,,As if holding a tray.,,,,12A,True,uh dit is die ene waarvan je zei dat het net leek alsof hij een dienblad in zijn hand had.,,uh this is the one you said it just looked like he had a tray in his hand.,,12A,12A,,,True,534240.0,535320.0,1080.0,858998.0,859458.0,460.0,both,right,both
037,1708,0.1470734343874553,0.15213655198173937,0.07397518374911191,0.03431814686484945,0.06788645373323296,0.3942313413397242,0.11254896426365871,0.052831328336686335,0.12514643286488747,0.024635119304722026,0.1270243964517966,0.03699204893223705,0.4428494673487325,0.27244232945982405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07573235289343927,0.04161885102230436,0.07086432754818765,0.39456993161937937,0.11541931237797905,0.05783878094841436,0.12720102251748058,0.03917763877574164,0.13498520433366495,0.0445813938316994,0.4463582683478864,0.2772915395646956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,B,1.0,1_13,B,12.0,,,12C,,,549030,550160,1130,A,1.0,1_13,B,12.0,,12C,,,,561520,562360,840,,"En dan aan dat selderijstukje zit een soort van, ja... piramide met een vierkante onderkant, maar die is dus aan de bovenkant in dit plaatje.",,"And then attached to that celery piece is a kind of, yeah... pyramid with a square bottom, but so it's at the top in this picture.",,,12C,12C,True,"Dat is heel spits, toch?",,"That's very pointed, isn't it?",,12C,12C,,,True,549030.0,550160.0,1130.0,561520.0,562360.0,840.0,both,both,both
037,1709,0.1232787154604591,0.1257189210219418,0.11255229336634472,0.1574915275654611,0.1524555134316147,0.1327365460658892,0.0914739943422119,0.09387827829173882,0.11718180071793546,0.12441661862996893,0.1303792340047172,0.14929147653127503,0.10721778652516234,0.11026951605318959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11360064172653668,0.15769278143669588,0.1564862014439111,0.1343627337489132,0.09863821396163859,0.09501442682319995,0.11973190362175103,0.12540161828466778,0.13239805068362784,0.15330391499780688,0.11058084859369256,0.11141571694086017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,A,1.0,1_13,B,12.0,,12C,,,,561520,562360,840,B,1.0,1_13,B,12.0,,,12C,,,564870,565270,400,"Dat is heel spits, toch?",,"That's very pointed, isn't it?",,12C,12C,,,True,,"Ja, die punt zit zeg maar in de cel eruit.",,"Yes, that point is in the cell out, so to speak.",,,12C,12C,True,561520.0,562360.0,840.0,564870.0,565270.0,400.0,both,both,both
037,1710,0.1078491507049168,0.11201986334759345,0.035430261602993104,0.03149714433781332,0.10607195109149403,0.10048404953232797,0.12580034781115254,0.0854278549455316,0.12240203048685849,0.059111106667683794,0.09051030575082056,0.015414132274073015,0.2652617707768112,0.25677885318144195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.045519833046952916,0.033934267160399004,0.10663127415890011,0.10074933617543053,0.12717301505819806,0.08660388604004804,0.12518748132673582,0.0628675820112731,0.09624820048400155,0.03559469316850056,0.2664699088687305,0.25725888267195124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,A,1.0,1_14,A,11.0,,11D,,,,604722,605082,360,B,2.0,2_5,B,11.0,,,11D,,,768000,768680,680,En dan gaat het weer in een kegel vormen en dan komt het weer samen.,,And then it goes to form into a cone again and then it comes together again.,,11D,11D,,,True,,"Die ene met een, ja, een inkevinkje een beetje meer naar onder. En dat balkje gewoon.",,"The one with a, yes, a notch a little bit more to the bottom, and that bar just.",,,11D,11D,True,604722.0,605082.0,360.0,768000.0,768680.0,680.0,both,both,both
037,1711,0.20574197628403337,0.20672585283623207,0.19900240650846746,0.06895200997118771,0.3370944020100542,0.0840471192880743,0.4378080671339982,0.0919119588400979,0.4351422253064692,0.0962504400654769,0.43014441587316826,0.09864722318842581,0.07001074414665841,0.11989270307632258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20000894796428567,0.06932405694713417,0.33886387918074495,0.08500963843721854,0.4386682175570114,0.0922734662352659,0.4356389520491595,0.09673411516989262,0.43050931289900707,0.10001430491396511,0.07323874307368848,0.12042659960741174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11A,A,1.0,1_14,A,11.0,,11A,,,,611520,612020,500,B,2.0,2_5,B,11.0,,,11A,,,774000,774180,180,"En die soort van in in het midden het uitsteeksel, die gaat gewoon recht omhoog.",,"And the one kind of in the middle the protrusion, it just goes straight up.",,11A,11A,,,True,,"Die ene met een, ja, een inkevinkje een beetje meer naar onder. En dat balkje gewoon.",,"The one with a, yes, a notch a little bit more to the bottom, and that bar just.",,,,11A,True,611520.0,612020.0,500.0,773925.0,774255.0,330.0,both,right,both
037,1712,0.3142289687449454,0.3205702512918626,0.17033143557335068,nan,0.30396570360976394,nan,0.36988348621186456,nan,0.3634868867916781,nan,0.35146659800113267,nan,0.32623970228188237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17054389264395473,nan,0.30440926852575667,nan,0.3700164131901672,nan,0.36448921215911756,nan,0.35154994855960536,nan,0.3624127726725741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01C,A,1.0,1_16,A,1.0,,01C,,,,666200,666760,560,B,2.0,2_15,B,1.0,,,01C,,,961335,962255,920,Aan de linkerkant heb je twee van die soort van afgechapte kerktorens dus het lijkt een soort van verrekijker.,,On the left side you have two of those kind of chipped church steeples so it looks kind of like binoculars.,,01C,,,,True,,uh dit is die ene met die twee kerktorentjes naast elkaar.,,uh this is the one with the two steeples next to each other.,,,01C,,True,666200.0,666760.0,560.0,961335.0,962255.0,920.0,left,left,left
037,1713,0.059255725332430904,0.06972941208070722,0.0784205151776349,0.025704415088828474,0.047107399435517366,0.054822425319017806,0.057073563270148585,0.0721947394092121,0.045186594846421055,0.10033806068035711,0.053698230364526145,0.07974473366577058,0.03552977731780279,0.061248249413933996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07912623118333821,0.026107946862987595,0.05819201111319534,0.0560496516309484,0.07836762882526964,0.07500325663424565,0.07069906708442586,0.1056065702569482,0.07388404697087418,0.07985191466815232,0.05363589189080156,0.0802287278472997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09B,B,2.0,2_1,B,9.0,,,09B,,,697630,697970,340,A,3.0,3_6,A,9.0,,09B,,,,1036839,1037520,681,,"Die heeft zeg maar zo'n ophoginkje, zo'n cilindervormig ophoginkje waar die op staat.",,"That one has, say, one of those little risers, one of those cylindrical risers that it stands on.",,,09B-REP,09B-REP,True,"uhm it is die ene die op zo'n ovale balk staat, als het ware.",,"uhm it's the one that's on one of those oval bars, so to speak.",,09B,09B,,,True,697630.0,697970.0,340.0,1036839.0,1037520.0,681.0,both,both,both
037,1714,0.7287964409175754,0.7297970667590831,nan,0.40853429398634855,nan,0.680766068759292,nan,0.7736471210059868,nan,0.6880982354593075,nan,0.5251550204039589,nan,1.2965779058905595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.41008689547034183,nan,0.680911412120174,nan,0.7736824215123044,nan,0.6883216316849153,nan,0.5257846745292214,nan,1.2999953652375416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09D,B,2.0,2_1,B,9.0,,,09D,,,707933,708213,280,A,5.0,5_2,A,9.0,,09D,,,,1281990,1282250,260,,En aan de linkerkant een cilinder of ja een cilinder en achter zich zo'n rondje wat voor de helft erboven uitsteekt en dan dat flapje.,,And on the left side a cylinder or yes a cylinder and behind it such a round that half sticks out above it and then that little flap.,,,,09D,True,Uh dit is weer die ene die op het ovale balkje staat met die ronde plaat ook achter zijn hoofd.,,Uh this is again the one standing on the oval bar with that round plate also behind his head.,,,09D,,,True,707908.0,708238.0,330.0,1281955.0,1282285.0,330.0,right,right,right
037,1715,0.2099053075384109,0.21144816943355166,0.11782253878887271,0.14228711991986132,0.1805433173750238,0.14141464332863,0.19907407883352912,0.1695903328084765,0.18952043214758352,0.1500485439538235,0.22426347537126776,0.1261505690982698,0.4409176010065362,0.43723103782905653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11833115456003018,0.14386372423896493,0.18068078099919582,0.14316125619493705,0.19981524280579754,0.17006479239591943,0.19313179384123358,0.1503907080659872,0.2277454430124136,0.12660996715837736,0.4436338858409997,0.4399492840887635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,B,2.0,2_5,B,11.0,,,11D,,,772171,772421,250,A,5.0,5_14,A,11.0,,11D,,,,1369310,1369450,140,,"Die ene met een, ja, een inkevinkje een beetje meer naar onder. En dat balkje gewoon.",,"The one with a, yes, a notch a little bit more to the bottom, and that bar just.",,,11D,11D,True,En die kegel met inkeping en staaf op zijn hoofd.,,And that cone with notch and rod on its head.,,11D,11D,,,True,772131.0,772461.0,330.0,1369215.0,1369545.0,330.0,both,both,both
037,1716,0.16596426727568678,0.17137708685037967,0.1340740090273841,0.16633171870418995,0.11408915546998906,0.06279282602435131,0.14773481409245987,0.10538776906328681,0.12087631906654062,0.11290421163481897,0.13607924611082284,0.12359790655144147,0.3183839823132624,0.44931924924969396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13447249960536406,0.16645304978751413,0.11911290661141641,0.06645565670111507,0.1605868473143776,0.11402237862362555,0.13587521920989187,0.11881979437361764,0.14188032056062422,0.1265624379851405,0.3210527988537363,0.4512311325781324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08B,A,2.0,2_14,A,8.0,,08B,,,,893567,893977,410,B,2.0,2_14,A,8.0,,,08B,,,929700,929920,220,Uhm Dit is die ene die een soort van disk op zijn hoofd heeft. Met daar aan beide kanten zo'n kerktoren uit.,,Uhm This is the one that has some kind of disk on his head. With one of those steeples coming out of it on either side.,,08B,08B,,,True,,wacht daar zitten de kerk torens in,,wait there are the church towers in there,,,08B,08B,True,893567.0,893977.0,410.0,929645.0,929975.0,330.0,both,both,both
