label,length,fribbles,target_fribbles,#fribbles,fribbles entropy,speakers,freq,free. freq,priming,spanning_rounds,spanning_time,duration_to_emerge,turns_to_emerge,rounds_to_emerge,turns,rounds,estab_round,estab_turn,first_round,last_round,initiator,pos_seq,exp with pos,pair,dataset,from_ts,to_ts,establishment_ts,shared expressions,target_fribble,exp,#shared expressions,expressions_set,number of rounds,content_words_exp,int_pair,from_ts_unique,to_ts_unique,ts_len
groot,1,"[2, 2, 2, 2, 2]",[2],1,0.0,"['B', 'B', 'A', 'A', 'B']",5,2,2,4,1127.554,369.2549999999999,134,1,[296 297 430 598 673],"[1, 1, 2, 4, 5]",2,430,1,5,B,ADJ,groot#ADJ,22,small,"[708.365, 712.13, 1077.62, 1591.43, 1839.649]","[712.095, 714.615, 1079.27, 1594.72, 1840.793]",1077.62,"['groot', 'de groot', 'groot neus']",2,groot,3,groot de neus,4,groot neus,22,"[708.365, 712.13, 1077.62, 1591.43, 1839.649]","[712.095, 714.615, 1079.27, 1594.72, 1840.793]",5
kraalt,1,"[13, 13, 13, 13, 13, 13]",[13],1,0.0,"['B', 'A', 'B', 'A', 'A', 'B']",6,3,1,4,879.3299999999999,417.1700000000001,134,1,[441 575 593 653 654 719],"[2, 3, 4, 5, 5, 6]",3,575,2,6,B,NOUN,kraalt#NOUN,22,small,"[1119.79, 1536.96, 1579.144, 1773.81, 1777.65, 2002.413]","[1123.083, 1539.84, 1583.027, 1777.49, 1779.59, 2005.961]",1536.96,"['kraalt', 'kraalt aan']",13,kraalt,2,aan kraalt,5,kraalt,22,"[1119.79, 1536.96, 1579.144, 1773.81, 1777.65, 2002.413]","[1123.083, 1539.84, 1583.027, 1777.49, 1779.59, 2005.961]",6
hoed,1,"[4, 4, 4]",[4],1,0.0,"['A', 'A', 'B']",3,3,2,2,4.705999999999904,4.705999999999904,135,2,[396 407 531],"[1, 1, 3]",3,531,1,3,A,NOUN,hoed#NOUN,22,small,"[980.411, 1009.9, 1407.969]","[982.28, 1011.87, 1412.675]",1407.969,['hoed'],4,hoed,1,hoed,2,hoed,22,"[980.411, 1009.9, 1407.969]","[982.28, 1011.87, 1412.675]",3
vogel,1,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",[4],1,0.0,"['A', 'A', 'B', 'A', 'B', 'A', 'A', 'B', 'B', 'A']",10,1,2,5,1023.15,442.837,139,2,[393 471 532 533 536 537 588 589 644 717],"[1, 2, 3, 3, 3, 3, 4, 4, 5, 6]",3,532,1,6,A,NOUN,vogel#NOUN,22,small,"[970.04, 1208.07, 1412.877, 1417.78, 1430.634, 1433.2, 1567.41, 1570.109, 1745.929, 1997.05]","[973.9, 1210.36, 1417.057, 1420.29, 1433.255, 1434.72, 1568.76, 1571.944, 1747.239, 1997.87]",1412.877,"['lijken op een vogel', 'een vogel', ""zo'n blokkig vogel"", 'vogel']",4,vogel,4,blokkig op zo'n vogel een lijken,6,blokkig vogel lijken,22,"[970.04, 1208.07, 1412.877, 1417.78, 1430.634, 1433.2, 1567.41, 1570.109, 1745.929, 1997.05]","[973.9, 1210.36, 1417.057, 1420.29, 1433.255, 1434.72, 1568.76, 1571.944, 1747.239, 1997.87]",10
pannenkoek,1,"[9, 9, 9, 9, 9]",[9],1,0.0,"['A', 'A', 'B', 'A', 'B']",5,1,2,4,739.7760000000001,459.3129999999999,149,2,[483 517 632 681 715],"[2, 3, 4, 5, 6]",4,632,2,6,A,NOUN,pannenkoek#NOUN,22,small,"[1247.44, 1348.39, 1706.753, 1867.49, 1989.866]","[1250.09, 1351.28, 1708.478, 1872.29, 1992.886]",1706.753,"['de pannenkoek', 'pannenkoek']",9,pannenkoek,2,de pannenkoek,5,pannenkoek,22,"[1247.44, 1348.39, 1706.753, 1867.49, 1989.866]","[1250.09, 1351.28, 1708.478, 1872.29, 1992.886]",5
handvat,1,"[9, 9]",[9],1,0.0,"['A', 'B']",2,2,1,1,5.856999999999971,5.856999999999971,165,1,[317 482],"[1, 2]",2,482,1,2,A,NOUN,handvat#NOUN,22,small,"[752.65, 1241.361]","[753.76, 1247.218]",1241.361,['handvat'],9,handvat,1,handvat,2,handvat,22,"[752.65, 1241.361]","[753.76, 1247.218]",2
kop,1,"[9, 9, 9, 9]",[9],1,0.0,"['A', 'B', 'B', 'B']",4,4,1,5,756.951,756.951,166,1,[315 481 631 715],"[1, 2, 4, 6]",2,481,1,6,A,NOUN,kop#NOUN,22,small,"[747.061, 1235.935, 1704.338, 1989.866]","[748.51, 1240.834, 1706.665, 1992.886]",1235.935,['kop'],9,kop,1,kop,4,kop,22,"[747.061, 1235.935, 1704.338, 1989.866]","[748.51, 1240.834, 1706.665, 1992.886]",4
met de bobbel,3,"[14, 14]",[14],1,0.0,"['B', 'A']",2,2,1,3,2.800000000000182,2.800000000000182,177,3,[510 687],"[3, 6]",6,687,3,6,B,ADP DET NOUN,met#ADP de#DET bobbel#NOUN,22,small,"[1331.326, 1894.87]","[1335.786, 1897.67]",1894.87,['met de bobbel'],14,met de bobbel,1,bobbel met de,2,bobbel,22,"[1331.326, 1894.87]","[1335.786, 1897.67]",2
citroen,1,"[11, 11, 11]",[11],1,0.0,"['B', 'B', 'A']",3,3,2,2,5.539999999999964,5.539999999999964,179,2,[373 375 552],"[1, 1, 3]",3,552,1,3,B,NOUN,citroen#NOUN,22,small,"[907.162, 914.601, 1474.71]","[913.151, 917.644, 1480.25]",1474.71,['citroen'],11,citroen,1,citroen,2,citroen,22,"[907.162, 914.601, 1474.71]","[913.151, 917.644, 1480.25]",3
dienblad,1,"[12, 12, 12, 12, 12, 12, 12]",[12],1,0.0,"['B', 'B', 'A', 'B', 'A', 'B', 'A']",7,2,2,5,1417.803,552.6299999999999,206,1,[232 234 438 521 634 684 707],"[1, 1, 2, 3, 4, 5, 6]",2,438,1,6,B,NOUN,dienblad#NOUN,22,small,"[547.49, 551.409, 1100.12, 1362.481, 1713.54, 1881.252, 1967.92]","[550.117, 552.638, 1106.87, 1365.062, 1718.48, 1885.666, 1971.21]",1100.12,"['dienblad vast', 'dienblad']",12,dienblad,2,vast dienblad,6,vast dienblad,22,"[547.49, 551.409, 1100.12, 1362.481, 1713.54, 1881.252, 1967.92]","[550.117, 552.638, 1106.87, 1365.062, 1718.48, 1885.666, 1971.21]",7
vast,1,"[12, 12, 12]",[12],1,0.0,"['B', 'B', 'A']",3,1,2,1,576.2389999999999,578.4329999999999,220,1,[218 232 438],"[1, 1, 2]",2,438,1,2,B,ADJ,vast#ADJ,22,small,"[521.687, 547.49, 1100.12]","[523.881, 550.117, 1106.87]",1100.12,"['dienblad vast', 'vast']",12,vast,2,vast dienblad,2,vast dienblad,22,"[521.687, 547.49, 1100.12]","[523.881, 550.117, 1106.87]",3
meetlint,1,"[11, 11, 11, 11, 11]",[11],1,0.0,"['A', 'A', 'B', 'A', 'B']",5,2,2,5,1036.79,760.3290000000001,246,3,[366 552 612 639 694],"[1, 3, 4, 5, 6]",4,612,1,6,A,NOUN,meetlint#NOUN,22,small,"[880.15, 1474.71, 1640.479, 1733.58, 1918.59]","[881.8, 1480.25, 1641.779, 1734.9, 1919.732]",1640.479,"['de meetlint', 'meetlint']",11,meetlint,2,de meetlint,5,meetlint,22,"[880.15, 1474.71, 1640.479, 1733.58, 1918.59]","[881.8, 1480.25, 1641.779, 1734.9, 1919.732]",5
champignon,1,"[1, 1, 1, 1, 1, 1]",[1],1,0.0,"['A', 'B', 'A', 'B', 'A', 'B']",6,2,1,5,1405.095,698.1089999999999,261,1,[206 467 540 627 647 689],"[1, 2, 3, 4, 5, 6]",2,467,1,6,A,NOUN,champignon#NOUN,22,small,"[494.79, 1192.899, 1440.26, 1688.064, 1754.38, 1901.645]","[496.55, 1196.823, 1446.84, 1691.076, 1756.32, 1903.963]",1192.899,"['champignon', 'de champignon']",1,champignon,2,champignon de,6,champignon,22,"[494.79, 1192.899, 1440.26, 1688.064, 1754.38, 1901.645]","[496.55, 1196.823, 1446.84, 1691.076, 1756.32, 1903.963]",6
zonnepaneel,1,"[10, 10, 10, 10, 10, 10]",[10],1,0.0,"['B', 'A', 'B', 'A', 'B', 'A']",6,1,1,5,1550.379,800.076,296,1,[191 487 548 609 657 722],"[1, 2, 3, 4, 5, 6]",2,487,1,6,B,NOUN,zonnepaneel#NOUN,22,small,"[461.154, 1261.23, 1461.982, 1630.42, 1785.587, 2013.5]","[463.121, 1264.01, 1464.045, 1634.2, 1788.998, 2016.643]",1261.23,"['zonnepaneel', 'met zonnepaneel', 'een zonnepaneel']",10,zonnepaneel,3,een zonnepaneel met,6,zonnepaneel,22,"[461.154, 1261.23, 1461.982, 1630.42, 1785.587, 2013.5]","[463.121, 1264.01, 1464.045, 1634.2, 1788.998, 2016.643]",6
jarig,1,"[2, 2, 2, 2]",[2],1,0.0,"['B', 'B', 'A', 'A']",4,1,2,5,1280.313,883.62,302,3,[293 525 595 713],"[1, 3, 4, 6]",4,595,1,6,B,ADJ,jarig#ADJ,22,small,"[703.67, 1383.84, 1587.29, 1985.3]","[704.987, 1385.491, 1588.37, 1986.1]",1587.29,"['jarig job', 'dit zijn de jarig Job', 'de jarig']",2,jarig,3,Job de zijn jarig job dit,4,Job jarig job,22,"[703.67, 1383.84, 1587.29, 1985.3]","[704.987, 1385.491, 1588.37, 1986.1]",4
robot,1,"[1, 1, 1, 1, 1]",[1],1,0.0,"['B', 'A', 'B', 'A', 'B']",5,1,1,5,1398.733,947.552,332,2,[210 542 627 647 689],"[1, 3, 4, 5, 6]",3,542,1,6,B,NOUN,robot#NOUN,22,small,"[501.208, 1448.76, 1688.064, 1754.38, 1901.645]","[502.912, 1451.36, 1691.076, 1756.32, 1903.963]",1448.76,"['een robot', 'op een robot', 'robot met']",1,robot,3,een met robot op,5,robot,22,"[501.208, 1448.76, 1688.064, 1754.38, 1901.645]","[502.912, 1451.36, 1691.076, 1756.32, 1903.963]",5
de pot,2,"[10, 12, 7, 12, 7, 10, 16, 10, 12, 16, 7, 12, 10]",[ 7 10 12 16],4,0.4875159391090525,"['B', 'B', 'B', 'B', 'A', 'B', 'B', 'A', 'A', 'A', 'B', 'A', 'A']",13,1,4,5,1564.059,923.44,336,2,[187 228 433 519 523 547 582 609 634 698 701 707 722],"[1, 1, 2, 3, 3, 3, 3, 4, 4, 6, 6, 6, 6]",4,523,1,6,B,DET NOUN,de#DET pot#NOUN,22,small,"[447.65, 538.425, 1085.338, 1355.32, 1371.09, 1459.392, 1550.187, 1630.42, 1713.54, 1929.22, 1939.288, 1967.92, 2013.5]","[449.441, 539.44, 1090.556, 1360.461, 1378.15, 1461.868, 1552.467, 1634.2, 1718.48, 1932.69, 1943.415, 1971.21, 2016.643]",1371.09,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",7,de pot,3,de zijn spagaat pot een dit in,5,spagaat pot,22,"[447.65, 538.425, 1085.338, 1355.32, 1371.09, 1459.392, 1550.187, 1630.42, 1713.54, 1929.22, 1939.288, 1967.92, 2013.5]","[449.441, 539.44, 1090.556, 1360.461, 1378.15, 1461.868, 1552.467, 1634.2, 1718.48, 1932.69, 1943.415, 1971.21, 2016.643]",13
spagaat,1,"[10, 10, 10, 10, 10, 10]",[10],1,0.0,"['A', 'A', 'B', 'A', 'B', 'A']",6,2,2,5,1541.85,990.542,350,2,[197 487 547 609 657 722],"[1, 2, 3, 4, 5, 6]",3,547,1,6,A,NOUN,spagaat#NOUN,22,small,"[468.85, 1261.23, 1459.392, 1630.42, 1785.587, 2013.5]","[471.65, 1264.01, 1461.868, 1634.2, 1788.998, 2016.643]",1459.392,"['spagaat', 'de pot in een spagaat', 'in een spagaat']",10,spagaat,3,de spagaat pot een in,6,spagaat pot,22,"[468.85, 1261.23, 1459.392, 1630.42, 1785.587, 2013.5]","[471.65, 1264.01, 1461.868, 1634.2, 1788.998, 2016.643]",6
neus,1,"[6, 5, 2, 2, 2, 12, 12, 6, 5, 6, 6, 2, 6, 12, 12]",[ 2  5  6 12],4,0.4832286409948494,"['B', 'B', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A', 'A']",15,2,4,5,1820.007,929.467,364,1,[ 66 179 294 297 430 439 519 559 566 602 667 673 691 707 708],"[1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 5, 6, 6, 6]",2,430,1,6,B,NOUN,neus#NOUN,22,small,"[148.153, 426.185, 705.241, 712.13, 1077.62, 1106.95, 1355.32, 1492.48, 1513.02, 1609.35, 1822.541, 1839.649, 1909.61, 1967.92, 1971.62]","[151.613, 427.888, 706.972, 714.615, 1079.27, 1112.92, 1360.461, 1494.227, 1515.12, 1612.72, 1826.431, 1840.793, 1911.88, 1971.21, 1973.15]",1077.62,"['neus', 'groot neus']",2,neus,2,groot neus,6,groot neus,22,"[148.153, 426.185, 705.241, 712.13, 1077.62, 1106.95, 1355.32, 1492.48, 1513.02, 1609.35, 1822.541, 1839.649, 1909.61, 1967.92, 1971.62]","[151.613, 427.888, 706.972, 714.615, 1079.27, 1112.92, 1360.461, 1494.227, 1515.12, 1612.72, 1826.431, 1840.793, 1911.88, 1971.21, 1973.15]",15
slurf,1,"[15, 15]",[15],1,0.0,"['A', 'B']",2,2,1,1,4.197000000000116,4.197000000000116,413,1,[ 43 456],"[1, 2]",2,456,1,2,A,NOUN,slurf#NOUN,22,small,"[96.24, 1159.654]","[99.61, 1163.851]",1159.654,['slurf'],15,slurf,1,slurf,2,slurf,22,"[96.24, 1159.654]","[99.61, 1163.851]",2
glijbaan,1,"[15, 15, 15, 15, 15, 15]",[15],1,0.0,"['A', 'B', 'A', 'B', 'A', 'B']",6,2,1,5,1935.034,1073.834,417,1,[ 39 456 528 605 660 726],"[1, 2, 3, 4, 5, 6]",2,456,1,6,A,NOUN,glijbaan#NOUN,22,small,"[85.82, 1159.654, 1392.98, 1618.038, 1799.02, 2023.704]","[88.67, 1163.851, 1399.5, 1619.686, 1804.16, 2026.549]",1159.654,"['dit zijn de glijbaan', 'glijbaan', 'de glijbaan']",15,glijbaan,3,dit de zijn glijbaan,6,glijbaan,22,"[85.82, 1159.654, 1392.98, 1618.038, 1799.02, 2023.704]","[88.67, 1163.851, 1399.5, 1619.686, 1804.16, 2026.549]",6
geit,1,"[8, 8, 8, 8, 8, 8]",[8],1,0.0,"['A', 'A', 'B', 'A', 'B', 'A']",6,6,2,5,429.9569999999999,429.9569999999999,434,2,[135 460 569 629 662 703],"[1, 2, 3, 4, 5, 6]",3,569,1,6,A,NOUN,geit#NOUN,22,small,"[337.07, 1175.41, 1520.353, 1697.03, 1808.559, 1948.87]","[338.68, 1177.51, 1522.619, 1698.12, 1810.025, 1950.31]",1520.353,['geit'],8,geit,1,geit,6,geit,22,"[337.07, 1175.41, 1520.353, 1697.03, 1808.559, 1948.87]","[338.68, 1177.51, 1522.619, 1698.12, 1810.025, 1950.31]",6
been,1,"[8, 8, 8]",[8],1,0.0,"['A', 'A', 'B']",3,3,2,2,2.02800000000002,2.02800000000002,435,2,[136 138 571],"[1, 1, 3]",3,571,1,3,A,NOUN,been#NOUN,22,small,"[342.04, 347.0, 1526.155]","[344.82, 348.96, 1528.183]",1526.155,['been'],8,been,1,been,2,been,22,"[342.04, 347.0, 1526.155]","[344.82, 348.96, 1528.183]",3
eruit,1,"[16, 16]",[16],1,0.0,"['B', 'A']",2,2,1,5,3.4700000000000277,3.4700000000000277,445,5,[253 698],"[1, 6]",6,698,1,6,B,ADV,eruit#ADV,22,small,"[611.968, 1929.22]","[618.764, 1932.69]",1929.22,['eruit'],16,eruit,1,eruit,2,eruit,22,"[611.968, 1929.22]","[618.764, 1932.69]",2
doorn,1,"[12, 12, 12, 12, 12]",[12],1,0.0,"['A', 'A', 'A', 'B', 'A']",5,2,3,5,1412.6699999999998,1332.078,449,4,[236 439 634 685 708],"[1, 2, 4, 5, 6]",5,685,1,6,A,NOUN,doorn#NOUN,22,small,"[553.64, 1106.95, 1713.54, 1885.718, 1971.62]","[558.95, 1112.92, 1718.48, 1888.89, 1973.15]",1885.718,"['doorn', 'een doorn']",12,doorn,2,een doorn,5,doorn,22,"[553.64, 1106.95, 1713.54, 1885.718, 1971.62]","[558.95, 1112.92, 1718.48, 1888.89, 1973.15]",5
piramide,1,"[7, 7, 2, 2, 2, 2, 4, 2, 2, 2, 2, 4]",[2 4 7],3,0.3129072918469557,"['A', 'B', 'B', 'B', 'A', 'A', 'B', 'A', 'A', 'A', 'A', 'A']",12,1,1,5,1315.6929999999998,4.153999999999996,1,0,[267 268 283 284 405 406 612 693 694 846 847 856],"[1, 1, 1, 1, 2, 2, 3, 4, 4, 6, 6, 6]",1,268,1,6,A,NOUN,piramide#NOUN,23,small,"[541.757, 545.911, 569.474, 574.551, 827.319, 830.785, 1254.347, 1439.529, 1441.78, 1834.594, 1838.109, 1861.322]","[545.629, 547.455, 573.618, 580.867, 830.182, 833.479, 1258.565, 1441.648, 1444.607, 1837.872, 1840.26, 1865.214]",545.911,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",2,piramide,4,die een piramide,5,piramide,23,"[541.757, 545.911, 569.474, 574.551, 827.319, 830.785, 1254.347, 1439.529, 1441.78, 1834.594, 1838.109, 1861.322]","[545.629, 547.455, 573.618, 580.867, 830.182, 833.479, 1258.565, 1441.648, 1444.607, 1837.872, 1840.26, 1865.214]",12
dansen,1,"[3, 3, 3, 3, 3, 3, 3]",[3],1,0.0,"['A', 'B', 'B', 'A', 'B', 'A', 'B']",7,2,1,5,1375.717,3.001000000000033,1,0,[221 222 240 566 718 788 843],"[1, 1, 1, 3, 4, 5, 6]",1,222,1,6,A,VERB,dansen#VERB,23,small,"[445.544, 448.545, 482.854, 1146.116, 1508.07, 1673.913, 1823.656]","[447.939, 449.541, 485.025, 1147.614, 1509.95, 1675.604, 1826.466]",448.545,"['dansen poppe', 'een dansen', 'dansen kop', 'dansen']",3,dansen,4,een poppe kop dansen,5,kop dansen poppe,23,"[445.544, 448.545, 482.854, 1146.116, 1508.07, 1673.913, 1823.656]","[447.939, 449.541, 485.025, 1147.614, 1509.95, 1675.604, 1826.466]",7
vierkant,1,"[3, 3, 3]",[3],1,0.0,"['A', 'B', 'B']",3,1,1,2,682.019,3.833000000000027,1,0,[225 226 564],"[1, 1, 3]",1,226,1,3,A,ADJ,vierkant#ADJ,23,small,"[458.277, 462.11, 1143.068]","[461.049, 463.889, 1144.511]",462.11,"['vierkant', 'een vierkant']",3,vierkant,2,een vierkant,2,vierkant,23,"[458.277, 462.11, 1143.068]","[461.049, 463.889, 1144.511]",3
dun,1,"[5, 5, 14, 14, 5, 5, 14, 5, 5, 14, 5]",[ 5 14],2,0.23641507615016,"['B', 'A', 'B', 'A', 'B', 'B', 'A', 'B', 'B', 'A', 'B']",11,3,1,5,1508.48,2.70799999999997,1,0,[148 149 333 397 543 643 724 747 748 816 836],"[1, 1, 1, 2, 2, 3, 4, 4, 4, 6, 6]",1,149,1,6,B,ADJ,dun#ADJ,23,small,"[295.038, 297.746, 691.43, 808.948, 1101.074, 1331.292, 1520.697, 1579.658, 1584.053, 1744.388, 1805.71]","[297.23, 298.697, 692.28, 810.082, 1103.765, 1334.173, 1522.261, 1583.832, 1586.625, 1747.054, 1809.213]",297.746,"['dun', 'heel dun']",5,dun,2,dun heel,5,dun heel,23,"[295.038, 297.746, 691.43, 808.948, 1101.074, 1331.292, 1520.697, 1579.658, 1584.053, 1744.388, 1805.71]","[297.23, 298.697, 692.28, 810.082, 1103.765, 1334.173, 1522.261, 1583.832, 1586.625, 1747.054, 1809.213]",11
balk,1,"[5, 5, 5, 14, 5, 14, 5, 5, 14]",[ 5 14],2,0.2295739585136223,"['A', 'B', 'B', 'A', 'B', 'B', 'B', 'B', 'B']",9,1,1,4,1423.1550000000002,5.204999999999984,1,0,[147 148 153 395 543 569 643 748 806],"[1, 1, 1, 2, 2, 3, 3, 4, 5]",1,148,1,5,A,NOUN,balk#NOUN,23,small,"[289.833, 295.038, 304.844, 806.216, 1101.074, 1153.633, 1331.292, 1584.053, 1716.92]","[293.765, 297.23, 305.578, 808.213, 1103.765, 1158.248, 1334.173, 1586.625, 1719.369]",295.038,['balk'],5,balk,1,balk,5,balk,23,"[289.833, 295.038, 304.844, 806.216, 1101.074, 1153.633, 1331.292, 1584.053, 1716.92]","[293.765, 297.23, 305.578, 808.213, 1103.765, 1158.248, 1334.173, 1586.625, 1719.369]",11
doorklikken,1,"[15, 15, 6, 6]",[ 6 15],2,0.25,"['B', 'A', 'B', 'A']",4,2,1,0,53.665000000000006,2.777000000000001,1,0,[60 61 88 90],"[1, 1, 1, 1]",1,61,1,1,B,VERB,doorklikken#VERB,23,small,"[120.107, 122.884, 173.577, 176.304]","[122.639, 124.415, 175.974, 177.299]",122.884,['doorklikken'],6,doorklikken,1,doorklikken,1,doorklikken,23,"[120.107, 122.884, 173.577, 176.304]","[122.639, 124.415, 175.974, 177.299]",4
L,1,"[15, 15, 15]",[15],1,0.0,"['A', 'B', 'B']",3,3,1,0,8.805999999999997,8.805999999999997,1,0,[58 59 63],"[1, 1, 1]",1,59,1,1,A,PROPN,L#PROPN,23,small,"[116.437, 118.732, 125.965]","[117.772, 119.835, 127.538]",118.732,['L'],15,L,1,L,1,L,23,"[116.437, 118.732, 125.965]","[117.772, 119.835, 127.538]",3
horen,1,"[15, 15]",[15],1,0.0,"['A', 'B']",2,2,1,0,0.9980000000000002,0.9980000000000002,1,0,[1 2],"[1, 1]",1,2,1,1,A,VERB,horen#VERB,23,small,"[4.761, 5.967]","[5.684, 6.965]",5.967,['horen'],15,horen,1,horen,1,horen,23,"[4.761, 5.967]","[5.684, 6.965]",2
neus,1,"[5, 5, 5, 5, 5, 5, 5]",[5],1,0.0,"['A', 'A', 'B', 'B', 'B', 'B', 'B']",7,2,2,3,1291.208,10.699999999999989,2,0,[146 147 148 542 543 643 747],"[1, 1, 1, 2, 2, 3, 4]",1,148,1,4,A,NOUN,neus#NOUN,23,small,"[284.338, 289.833, 295.038, 1097.335, 1101.074, 1331.292, 1579.658]","[288.45, 293.765, 297.23, 1100.962, 1103.765, 1334.173, 1583.832]",295.038,"['die neus', 'neus']",5,neus,2,die neus,4,neus,23,"[284.338, 289.833, 295.038, 1097.335, 1101.074, 1331.292, 1579.658]","[288.45, 293.765, 297.23, 1100.962, 1103.765, 1334.173, 1583.832]",7
kop,1,"[3, 3, 3, 3, 9, 9]",[3 9],2,0.2295739585136223,"['A', 'A', 'B', 'A', 'A', 'B']",6,2,2,1,605.9609999999999,6.891999999999996,3,0,[219 221 222 227 298 517],"[1, 1, 1, 1, 1, 2]",1,222,1,2,A,NOUN,kop#NOUN,23,small,"[441.653, 445.544, 448.545, 463.981, 602.586, 1050.148]","[444.187, 447.939, 449.541, 466.428, 607.546, 1054.066]",448.545,"['kop', 'dansen kop']",3,kop,2,kop dansen,2,kop dansen,23,"[441.653, 445.544, 448.545, 463.981, 602.586, 1050.148]","[444.187, 447.939, 449.541, 466.428, 607.546, 1054.066]",6
een hoek,2,"[15, 15]",[15],1,0.0,"['A', 'B']",2,2,1,0,3.421999999999997,3.421999999999997,5,0,[39 44],"[1, 1]",1,44,1,1,A,DET NOUN,een#DET hoek#NOUN,23,small,"[75.848, 93.528]","[77.33, 96.95]",93.528,['een hoek'],15,een hoek,1,een hoek,1,hoek,23,"[75.848, 93.528]","[77.33, 96.95]",2
rechthoek,1,"[9, 9, 9, 9, 9, 9, 9, 9]",[9],1,0.0,"['A', 'B', 'A', 'A', 'B', 'A', 'A', 'A']",8,1,1,4,1116.036,30.269000000000005,14,0,[300 314 319 578 736 737 742 809],"[1, 1, 1, 3, 4, 4, 4, 5]",1,314,1,5,A,NOUN,rechthoek#NOUN,23,small,"[609.446, 639.715, 652.271, 1179.139, 1547.197, 1551.911, 1564.345, 1728.44]","[612.404, 642.01, 654.833, 1182.464, 1551.032, 1553.691, 1568.386, 1731.219]",639.715,"['een rechthoek', 'ja een rechthoek', 'rechthoek', 'die rechthoek', 'rechthoek maar']",9,rechthoek,5,maar een rechthoek die ja,4,rechthoek,23,"[609.446, 639.715, 652.271, 1179.139, 1547.197, 1551.911, 1564.345, 1728.44]","[612.404, 642.01, 654.833, 1182.464, 1551.032, 1553.691, 1568.386, 1731.219]",8
cilinder,1,"[15, 15, 15, 15, 9, 9, 9, 15, 9]",[ 9 15],2,0.2477690149595555,"['A', 'B', 'A', 'B', 'A', 'A', 'A', 'A', 'B']",9,2,1,5,1815.19,29.945,16,0,[ 15  31  37  43 298 316 577 604 852],"[1, 1, 1, 1, 1, 1, 3, 3, 6]",1,31,1,6,A,NOUN,cilinder#NOUN,23,small,"[32.732, 62.677, 72.56, 86.756, 602.586, 648.513, 1175.271, 1235.976, 1849.638]","[34.448, 65.585, 74.783, 93.443, 607.546, 651.089, 1176.967, 1237.804, 1852.351]",62.677,"['een cilinder', 'cilinder']",9,cilinder,2,een cilinder,3,cilinder,23,"[32.732, 62.677, 72.56, 86.756, 602.586, 648.513, 1175.271, 1235.976, 1849.638]","[34.448, 65.585, 74.783, 93.443, 607.546, 651.089, 1176.967, 1237.804, 1852.351]",9
pen,1,"[11, 11, 11, 11, 11, 11]",[11],1,0.0,"['A', 'B', 'A', 'B', 'A', 'B']",6,3,1,5,1039.556,89.91499999999996,50,1,[352 402 632 710 757 823],"[1, 2, 3, 4, 5, 6]",2,402,1,6,A,NOUN,pen#NOUN,23,small,"[727.008, 816.923, 1299.419, 1484.25, 1593.87, 1767.15]","[727.594, 819.919, 1300.427, 1487.781, 1597.845, 1768.78]",816.923,"['lineaal en pen', 'pen']",11,pen,2,lineaal en pen,6,lineaal pen,23,"[727.008, 816.923, 1299.419, 1484.25, 1593.87, 1767.15]","[727.594, 819.919, 1300.427, 1487.781, 1597.845, 1768.78]",6
lineaal,1,"[11, 11, 11, 11, 11, 11]",[11],1,0.0,"['A', 'B', 'A', 'B', 'A', 'B']",6,1,1,5,1043.3580000000002,95.01700000000004,55,1,[347 402 632 710 757 823],"[1, 2, 3, 4, 5, 6]",2,402,1,6,A,NOUN,lineaal#NOUN,23,small,"[721.906, 816.923, 1299.419, 1484.25, 1593.87, 1767.15]","[723.792, 819.919, 1300.427, 1487.781, 1597.845, 1768.78]",816.923,"['lineaal en', 'lineaal', 'lineaal en pen']",11,lineaal,3,lineaal en pen,6,lineaal pen,23,"[721.906, 816.923, 1299.419, 1484.25, 1593.87, 1767.15]","[723.792, 819.919, 1300.427, 1487.781, 1597.845, 1768.78]",6
driehoek,1,"[3, 3, 3, 2, 2, 2, 3, 2, 2]",[2 3],2,0.2477690149595555,"['A', 'A', 'A', 'B', 'B', 'B', 'B', 'B', 'A']",9,4,3,5,1365.5990000000002,117.89000000000004,58,0,[228 235 236 286 595 596 720 799 846],"[1, 1, 1, 1, 3, 3, 4, 5, 6]",4,286,1,6,A,NOUN,driehoek#NOUN,23,small,"[466.623, 476.211, 478.012, 584.513, 1211.718, 1215.682, 1511.265, 1700.172, 1834.594]","[468.995, 477.67, 478.862, 587.304, 1215.601, 1218.009, 1512.435, 1704.129, 1837.872]",584.513,['driehoek'],2,driehoek,1,driehoek,5,driehoek,23,"[466.623, 476.211, 478.012, 584.513, 1211.718, 1215.682, 1511.265, 1700.172, 1834.594]","[468.995, 477.67, 478.862, 587.304, 1215.601, 1218.009, 1512.435, 1704.129, 1837.872]",11
