pair,speaker,condition,round,trial,begin,end,duration_ms,duration_m,director,accuracy,target,num_words,num_content_words,num_lex_align,num_gestures,num_iconic_gestures,num_deictic_gestures,num_representational_gestures,num_other_gestures,num_gestural_align
22,B,Asym,4,4_9,1650940,1662750,11810,0.19683333333333333,A,1,16,3,1,0,0,0,0,0,0,0
22,A,Asym,4,4_10,1662934,1672082,9148,0.15246666666666667,B,1,3,7,4,0,0,0,0,0,0,0
22,B,Asym,4,4_10,1662934,1672082,9148,0.15246666666666667,B,1,3,8,3,1,0,0,0,0,0,0
22,A,Asym,4,4_11,1672258,1684228,11970,0.1995,A,1,14,4,1,0,1,1,0,1,0,0
22,B,Asym,4,4_11,1672258,1684228,11970,0.1995,A,1,14,11,4,0,0,0,0,0,0,0
22,A,Asym,4,4_12,1684402,1694917,10515,0.17525000000000002,B,1,1,3,2,0,0,0,0,0,0,0
22,B,Asym,4,4_12,1684402,1694917,10515,0.17525000000000002,B,1,1,8,2,2,0,0,0,0,0,0
22,A,Asym,4,4_13,1695095,1702806,7711,0.12851666666666667,A,1,8,3,2,1,0,0,0,0,0,0
22,B,Asym,4,4_13,1695095,1702806,7711,0.12851666666666667,A,1,8,3,1,0,0,0,0,0,0,0
22,A,Asym,4,4_14,1702985,1711347,8362,0.13936666666666667,B,1,9,2,2,0,0,0,0,0,0,0
22,B,Asym,4,4_14,1702985,1711347,8362,0.13936666666666667,B,1,9,13,4,1,0,0,0,0,0,0
22,A,Asym,4,4_15,1711526,1721479,9953,0.16588333333333333,A,1,12,14,5,3,3,3,0,3,0,3
22,B,Asym,4,4_15,1711526,1721479,9953,0.16588333333333333,A,1,12,3,1,0,0,0,0,0,0,0
22,A,Asym,4,4_16,1721652,1726896,5244,0.08739999999999999,B,1,5,3,1,0,0,0,0,0,0,0
22,B,Asym,4,4_16,1721652,1726896,5244,0.08739999999999999,B,1,5,4,1,1,0,0,0,0,0,0
22,A,Asym,5,5_1,1727073,1744474,17401,0.29001666666666664,A,1,11,24,11,3,4,3,0,3,1,1
22,B,Asym,5,5_1,1727073,1744474,17401,0.29001666666666664,A,1,11,3,1,0,0,0,0,0,0,0
22,A,Asym,5,5_2,1744655,1752522,7867,0.13111666666666666,B,1,4,7,4,0,0,0,0,0,0,0
22,B,Asym,5,5_2,1744655,1752522,7867,0.13111666666666666,B,1,4,4,1,0,0,0,0,0,0,0
22,A,Asym,5,5_3,1752695,1759731,7036,0.11726666666666666,A,1,1,8,3,2,0,0,0,0,0,0
22,B,Asym,5,5_3,1752695,1759731,7036,0.11726666666666666,A,1,1,3,1,0,0,0,0,0,0,0
22,A,Asym,5,5_4,1759902,1771775,11873,0.19788333333333333,B,1,16,5,4,0,0,0,0,0,0,0
22,B,Asym,5,5_4,1759902,1771775,11873,0.19788333333333333,B,1,16,10,4,0,2,1,0,1,1,1
22,A,Asym,5,5_5,1771945,1784077,12132,0.2022,A,1,13,26,10,2,5,5,0,5,0,1
22,B,Asym,5,5_5,1771945,1784077,12132,0.2022,A,1,13,3,1,0,0,0,0,0,0,0
22,A,Asym,5,5_6,1784256,1796353,12097,0.20161666666666667,B,1,10,4,2,0,0,0,0,0,0,0
22,B,Asym,5,5_6,1784256,1796353,12097,0.20161666666666667,B,1,10,7,2,2,0,0,0,0,0,0
22,A,Asym,5,5_7,1796534,1807209,10675,0.17791666666666667,A,1,15,12,4,3,2,2,0,2,0,2
22,B,Asym,5,5_7,1796534,1807209,10675,0.17791666666666667,A,1,15,3,1,0,0,0,0,0,0,0
22,A,Asym,5,5_8,1807376,1814072,6696,0.11159999999999999,B,1,8,4,2,0,0,0,0,0,0,0
22,B,Asym,5,5_8,1807376,1814072,6696,0.11159999999999999,B,1,8,5,1,1,0,0,0,0,0,0
22,A,Asym,5,5_9,1814249,1821007,6758,0.11263333333333334,A,1,3,2,1,0,0,0,0,0,0,0
22,B,Asym,5,5_9,1814249,1821007,6758,0.11263333333333334,A,1,3,3,1,0,0,0,0,0,0,0
22,A,Asym,5,5_10,1821188,1829031,7843,0.13071666666666668,B,1,6,3,1,0,0,0,0,0,0,0
22,B,Asym,5,5_10,1821188,1829031,7843,0.13071666666666668,B,1,6,14,5,2,2,2,0,2,0,0
22,A,Asym,5,5_11,1829212,1836570,7358,0.12263333333333333,A,1,5,2,1,1,0,0,0,0,0,0
22,B,Asym,5,5_11,1829212,1836570,7358,0.12263333333333333,A,1,5,5,3,0,0,0,0,0,0,0
22,A,Asym,5,5_12,1836752,1843908,7156,0.11926666666666666,B,1,2,3,2,0,0,0,0,0,0,0
22,B,Asym,5,5_12,1836752,1843908,7156,0.11926666666666666,B,1,2,10,4,3,0,0,0,0,0,0
22,A,Asym,5,5_13,1844092,1857164,13072,0.21786666666666665,A,1,7,8,3,1,2,2,0,2,0,1
22,B,Asym,5,5_13,1844092,1857164,13072,0.21786666666666665,A,1,7,5,3,0,0,0,0,0,0,0
22,A,Asym,5,5_14,1857353,1865936,8583,0.14305,B,1,14,3,2,0,0,0,0,0,0,0
22,B,Asym,5,5_14,1857353,1865936,8583,0.14305,B,1,14,9,3,0,2,2,0,2,0,2
22,A,Asym,5,5_15,1866128,1875919,9791,0.16318333333333335,A,1,9,11,4,1,3,3,0,3,0,0
22,B,Asym,5,5_15,1866128,1875919,9791,0.16318333333333335,A,1,9,3,1,0,0,0,0,0,0,0
22,A,Asym,5,5_16,1876103,1892716,16613,0.2768833333333333,B,1,12,5,2,0,0,0,0,0,0,0
22,B,Asym,5,5_16,1876103,1892716,16613,0.2768833333333333,B,1,12,28,10,2,5,3,1,4,1,3
22,A,Asym,6,6_1,1892901,1900504,7603,0.12671666666666667,A,1,14,8,2,1,1,1,0,1,0,1
22,B,Asym,6,6_1,1892901,1900504,7603,0.12671666666666667,A,1,14,3,1,0,0,0,0,0,0,0
22,A,Asym,6,6_2,1900691,1907718,7027,0.11711666666666667,B,1,1,3,2,0,0,0,0,0,0,0
22,B,Asym,6,6_2,1900691,1907718,7027,0.11711666666666667,B,1,1,8,2,2,0,0,0,0,0,0
22,A,Asym,6,6_3,1907897,1914008,6111,0.10185,A,1,6,8,3,2,0,0,0,0,0,0
22,B,Asym,6,6_3,1907897,1914008,6111,0.10185,A,1,6,2,1,0,0,0,0,0,0,0
22,A,Asym,6,6_4,1914203,1927014,12811,0.21351666666666666,B,1,11,5,3,0,0,0,0,0,0,0
22,B,Asym,6,6_4,1914203,1927014,12811,0.21351666666666666,B,1,11,15,5,1,2,2,0,2,0,1
22,A,Asym,6,6_5,1927198,1937885,10687,0.17811666666666665,A,1,16,16,6,2,4,4,0,4,0,3
22,B,Asym,6,6_5,1927198,1937885,10687,0.17811666666666665,A,1,16,3,1,0,0,0,0,0,0,0
22,A,Asym,6,6_6,1938074,1947734,9660,0.161,B,1,7,3,2,0,0,0,0,0,0,0
22,B,Asym,6,6_6,1938074,1947734,9660,0.161,B,1,7,13,5,2,1,1,0,1,0,0
22,A,Asym,6,6_7,1947916,1956607,8691,0.14485,A,1,8,3,2,1,0,0,0,0,0,0
22,B,Asym,6,6_7,1947916,1956607,8691,0.14485,A,1,8,3,1,0,0,0,0,0,0,0
22,A,Asym,6,6_8,1956790,1965879,9089,0.15148333333333333,B,1,5,3,2,0,0,0,0,0,0,0
22,B,Asym,6,6_8,1956790,1965879,9089,0.15148333333333333,B,1,5,3,1,1,0,0,0,0,0,0
22,A,Asym,6,6_9,1966065,1975908,9843,0.16405,A,1,12,16,6,4,6,4,0,4,2,3
22,B,Asym,6,6_9,1966065,1975908,9843,0.16405,A,1,12,3,1,0,0,0,0,0,0,0
22,A,Asym,6,6_10,1976090,1983689,7599,0.12665,B,1,3,3,1,0,0,0,0,0,0,0
22,B,Asym,6,6_10,1976090,1983689,7599,0.12665,B,1,3,2,1,0,0,0,0,0,0,0
22,A,Asym,6,6_11,1983880,1988671,4791,0.07985,A,1,2,3,2,0,0,0,0,0,0,0
22,B,Asym,6,6_11,1983880,1988671,4791,0.07985,A,1,2,2,1,0,0,0,0,0,0,0
22,A,Asym,6,6_12,1988851,1995133,6282,0.1047,B,1,9,2,2,0,0,0,0,0,0,0
22,B,Asym,6,6_12,1988851,1995133,6282,0.1047,B,1,9,10,4,2,2,0,0,0,2,0
22,A,Asym,6,6_13,1995324,2001063,5739,0.09565,A,1,4,2,1,1,0,0,0,0,0,0
22,B,Asym,6,6_13,1995324,2001063,5739,0.09565,A,1,4,3,1,0,0,0,0,0,0,0
22,A,Asym,6,6_14,2001246,2011361,10115,0.16858333333333334,B,1,13,3,2,0,0,0,0,0,0,0
22,B,Asym,6,6_14,2001246,2011361,10115,0.16858333333333334,B,1,13,13,5,3,3,2,0,2,1,2
22,A,Asym,6,6_15,2011555,2022439,10884,0.1814,A,1,10,9,3,2,2,2,0,2,0,0
22,B,Asym,6,6_15,2011555,2022439,10884,0.1814,A,1,10,6,3,0,0,0,0,0,0,0
22,A,Asym,6,6_16,2022631,2033144,10513,0.17521666666666666,B,1,15,3,2,0,0,0,0,0,0,0
22,B,Asym,6,6_16,2022631,2033144,10513,0.17521666666666666,B,1,15,10,3,1,4,3,0,3,1,1
23,A,AO,1,1_1,1000,127760,126760,2.1126666666666667,A,1,15,155,58,2,9,2,0,2,7,0
23,B,AO,1,1_1,1000,127760,126760,2.1126666666666667,A,1,15,171,71,5,2,0,0,0,2,0
23,A,AO,1,1_2,127961,177231,49270,0.8211666666666667,B,1,6,35,10,1,1,0,0,0,1,0
23,B,AO,1,1_2,127961,177231,49270,0.8211666666666667,B,1,6,97,39,0,0,0,0,0,0,0
23,A,AO,1,1_3,177420,205801,28381,0.4730166666666667,A,1,13,51,19,0,4,1,2,3,1,0
23,B,AO,1,1_3,177420,205801,28381,0.4730166666666667,A,1,13,23,7,0,1,0,1,1,0,0
23,A,AO,1,1_4,205995,263374,57379,0.9563166666666666,B,1,8,30,8,0,0,0,0,0,0,0
23,B,AO,1,1_4,205995,263374,57379,0.9563166666666666,B,1,8,118,49,0,7,5,0,5,2,0
23,A,AO,1,1_5,263562,311343,47781,0.79635,A,1,5,77,32,1,3,2,1,3,0,0
23,B,AO,1,1_5,263562,311343,47781,0.79635,A,1,5,47,24,2,0,0,0,0,0,0
23,A,AO,1,1_6,311538,355173,43635,0.72725,B,1,10,11,3,0,1,1,0,1,0,0
23,B,AO,1,1_6,311538,355173,43635,0.72725,B,1,10,82,36,0,0,0,0,0,0,0
23,A,AO,1,1_7,355359,403405,48046,0.8007666666666666,A,1,1,84,39,0,8,6,1,7,1,0
23,B,AO,1,1_7,355359,403405,48046,0.8007666666666666,A,1,1,38,16,0,1,0,0,0,1,0
23,A,AO,1,1_8,403601,440924,37323,0.62205,B,1,12,16,4,0,0,0,0,0,0,0
23,B,AO,1,1_8,403601,440924,37323,0.62205,B,1,12,69,33,0,2,0,0,0,2,0
23,A,AO,1,1_9,441117,491844,50727,0.8454499999999999,A,1,3,98,41,1,8,2,2,4,4,0
23,B,AO,1,1_9,441117,491844,50727,0.8454499999999999,A,1,3,46,18,3,0,0,0,0,0,0
23,A,AO,1,1_10,492028,525505,33477,0.55795,B,1,16,13,6,0,0,0,0,0,0,0
23,B,AO,1,1_10,492028,525505,33477,0.55795,B,1,16,65,29,0,0,0,0,0,0,0
23,A,AO,1,1_11,525708,564817,39109,0.6518166666666667,A,1,7,83,35,0,5,1,1,2,3,0
23,B,AO,1,1_11,525708,564817,39109,0.6518166666666667,A,1,7,16,4,1,0,0,0,0,0,0
23,A,AO,1,1_12,565009,602111,37102,0.6183666666666666,B,1,2,24,9,0,0,0,0,0,0,0
23,B,AO,1,1_12,565009,602111,37102,0.6183666666666666,B,1,2,75,29,0,6,2,1,3,3,0
23,A,AO,1,1_13,602308,663900,61592,1.0265333333333333,A,1,9,129,57,1,12,6,2,8,4,1
23,B,AO,1,1_13,602308,663900,61592,1.0265333333333333,A,1,9,52,14,1,5,2,0,2,3,1
23,A,AO,1,1_14,664095,700586,36491,0.6081833333333333,B,1,14,11,3,0,0,0,0,0,0,0
23,B,AO,1,1_14,664095,700586,36491,0.6081833333333333,B,1,14,71,37,0,0,0,0,0,0,0
23,A,AO,1,1_15,700777,741977,41200,0.6866666666666668,A,1,11,80,34,0,4,3,1,4,0,0
23,B,AO,1,1_15,700777,741977,41200,0.6866666666666668,A,1,11,25,7,0,0,0,0,0,0,0
23,A,AO,1,1_16,742164,778508,36344,0.6057333333333333,B,1,4,12,2,0,0,0,0,0,0,0
23,B,AO,1,1_16,742164,778508,36344,0.6057333333333333,B,1,4,76,30,0,1,1,0,1,0,0
23,A,AO,2,2_1,778695,816143,37448,0.6241333333333333,A,1,14,49,17,3,5,3,0,3,2,0
23,B,AO,2,2_1,778695,816143,37448,0.6241333333333333,A,1,14,47,18,0,2,0,0,0,2,0
23,A,AO,2,2_2,816328,826117,9789,0.16315,B,1,11,7,2,0,0,0,0,0,0,0
23,B,AO,2,2_2,816328,826117,9789,0.16315,B,1,11,12,4,2,0,0,0,0,0,0
23,A,AO,2,2_3,826304,837180,10876,0.18126666666666666,A,1,2,25,9,2,1,1,0,1,0,1
23,B,AO,2,2_3,826304,837180,10876,0.18126666666666666,A,1,2,4,0,0,0,0,0,0,0,0
23,A,AO,2,2_4,837363,854241,16878,0.2813,B,1,7,15,9,0,0,0,0,0,0,0
23,B,AO,2,2_4,837363,854241,16878,0.2813,B,1,7,24,5,2,0,0,0,0,0,0
23,A,AO,2,2_5,854428,886867,32439,0.54065,A,1,12,59,28,1,6,2,1,3,3,0
23,B,AO,2,2_5,854428,886867,32439,0.54065,A,1,12,18,1,0,1,0,0,0,1,0
23,A,AO,2,2_6,887057,907722,20665,0.34441666666666665,B,1,13,14,8,0,2,0,0,0,2,0
23,B,AO,2,2_6,887057,907722,20665,0.34441666666666665,B,1,13,44,18,0,0,0,0,0,0,0
23,A,AO,2,2_7,907908,929347,21439,0.35731666666666667,A,1,16,59,24,2,9,3,4,7,2,0
23,B,AO,2,2_7,907908,929347,21439,0.35731666666666667,A,1,16,10,1,0,0,0,0,0,0,0
23,A,AO,2,2_8,929527,950832,21305,0.3550833333333333,B,1,15,3,0,0,0,0,0,0,0,0
23,B,AO,2,2_8,929527,950832,21305,0.3550833333333333,B,1,15,41,15,0,1,1,0,1,0,0
23,A,AO,2,2_9,951012,1007387,56375,0.9395833333333333,A,1,8,119,45,2,12,6,3,9,3,3
23,B,AO,2,2_9,951012,1007387,56375,0.9395833333333333,A,1,8,39,9,0,2,0,0,0,2,0
23,A,AO,2,2_10,1007579,1025511,17932,0.29886666666666667,B,1,1,18,8,1,0,0,0,0,0,0
23,B,AO,2,2_10,1007579,1025511,17932,0.29886666666666667,B,1,1,26,5,2,0,0,0,0,0,0
23,A,AO,2,2_11,1025694,1045751,20057,0.3342833333333333,A,1,4,28,12,0,3,2,1,3,0,0
23,B,AO,2,2_11,1025694,1045751,20057,0.3342833333333333,A,1,4,6,0,0,0,0,0,0,0,0
23,A,AO,2,2_12,1045945,1076167,30222,0.5037,B,1,9,11,6,1,0,0,0,0,0,0
23,B,AO,2,2_12,1045945,1076167,30222,0.5037,B,1,9,57,24,5,0,0,0,0,0,0
23,A,AO,2,2_13,1076355,1096320,19965,0.33275,A,1,10,33,14,0,3,2,0,2,1,0
23,B,AO,2,2_13,1076355,1096320,19965,0.33275,A,1,10,18,4,0,0,0,0,0,0,0
23,A,AO,2,2_14,1096506,1115105,18599,0.30998333333333333,B,1,5,22,12,0,0,0,0,0,0,0
23,B,AO,2,2_14,1096506,1115105,18599,0.30998333333333333,B,1,5,22,10,1,0,0,0,0,0,0
23,A,AO,2,2_15,1115289,1130725,15436,0.25726666666666664,A,1,6,15,8,0,0,0,0,0,0,0
23,B,AO,2,2_15,1115289,1130725,15436,0.25726666666666664,A,1,6,14,4,0,0,0,0,0,0,0
23,A,AO,2,2_16,1130920,1131035,115,0.0019166666666666668,B,NA,3,0,0,0,0,0,0,0,0,0
23,B,AO,2,2_16,1130920,1131035,115,0.0019166666666666668,B,NA,3,0,0,0,0,0,0,0,0,0
23,A,AO,3,3_1,1131220,1152892,21672,0.3612,A,1,3,20,8,1,1,0,0,0,1,0
23,B,AO,3,3_1,1131220,1152892,21672,0.3612,A,1,3,36,15,0,1,0,0,0,1,0
23,A,AO,3,3_2,1153072,1166376,13304,0.22173333333333334,B,1,14,6,3,0,0,0,0,0,0,0
23,B,AO,3,3_2,1153072,1166376,13304,0.22173333333333334,B,1,14,18,5,2,1,1,0,1,0,1
23,A,AO,3,3_3,1166567,1185188,18621,0.31034999999999996,A,1,9,35,17,3,5,4,1,5,0,0
23,B,AO,3,3_3,1166567,1185188,18621,0.31034999999999996,A,1,9,6,1,1,0,0,0,0,0,0
23,A,AO,3,3_4,1185384,1195267,9883,0.16471666666666665,B,1,12,10,6,0,0,0,0,0,0,0
23,B,AO,3,3_4,1185384,1195267,9883,0.16471666666666665,B,1,12,12,3,2,0,0,0,0,0,0
23,A,AO,3,3_5,1195459,1210746,15287,0.25478333333333336,A,1,7,12,3,2,0,0,0,0,0,0
23,B,AO,3,3_5,1195459,1210746,15287,0.25478333333333336,A,1,7,11,5,0,0,0,0,0,0,0
23,A,AO,3,3_6,1210939,1224663,13724,0.22873333333333334,B,1,2,4,0,0,0,0,0,0,0,0
23,B,AO,3,3_6,1210939,1224663,13724,0.22873333333333334,B,1,2,19,4,1,0,0,0,0,0,0
23,A,AO,3,3_7,1224852,1242559,17707,0.2951166666666667,A,1,15,33,16,2,3,1,0,1,2,1
23,B,AO,3,3_7,1224852,1242559,17707,0.2951166666666667,A,1,15,14,5,0,1,0,0,0,1,0
23,A,AO,3,3_8,1242751,1267560,24809,0.41348333333333337,B,1,4,4,1,0,0,0,0,0,0,0
23,B,AO,3,3_8,1242751,1267560,24809,0.41348333333333337,B,1,4,48,16,2,2,1,0,1,1,1
23,A,AO,3,3_9,1267739,1286076,18337,0.30561666666666665,A,1,1,15,6,2,3,1,1,2,1,0
23,B,AO,3,3_9,1267739,1286076,18337,0.30561666666666665,A,1,1,17,4,0,0,0,0,0,0,0
23,A,AO,3,3_10,1286255,1296931,10676,0.17793333333333333,B,1,10,9,5,0,0,0,0,0,0,0
23,B,AO,3,3_10,1286255,1296931,10676,0.17793333333333333,B,1,10,20,7,0,0,0,0,0,0,0
23,A,AO,3,3_11,1297115,1305984,8869,0.14781666666666665,A,1,11,12,7,2,2,0,0,0,2,0
23,B,AO,3,3_11,1297115,1305984,8869,0.14781666666666665,A,1,11,4,0,0,0,0,0,0,0,0
23,A,AO,3,3_12,1306173,1314572,8399,0.13998333333333332,B,1,6,5,3,0,0,0,0,0,0,0
23,B,AO,3,3_12,1306173,1314572,8399,0.13998333333333332,B,1,6,8,2,0,0,0,0,0,0,0
23,A,AO,3,3_13,1314747,1337108,22361,0.37268333333333337,A,1,5,40,15,1,2,2,0,2,0,0
23,B,AO,3,3_13,1314747,1337108,22361,0.37268333333333337,A,1,5,15,6,0,0,0,0,0,0,0
23,A,AO,3,3_14,1337283,1361994,24711,0.41185,B,1,8,17,7,2,1,1,0,1,0,1
23,B,AO,3,3_14,1337283,1361994,24711,0.41185,B,1,8,36,12,1,1,1,0,1,0,1
23,A,AO,3,3_15,1362171,1405397,43226,0.7204333333333334,A,1,13,73,29,0,13,2,6,8,5,0
23,B,AO,3,3_15,1362171,1405397,43226,0.7204333333333334,A,1,13,27,7,1,0,0,0,0,0,0
23,A,AO,3,3_16,1405576,1417710,12134,0.20223333333333335,B,1,16,2,1,0,0,0,0,0,0,0
23,B,AO,3,3_16,1405576,1417710,12134,0.20223333333333335,B,1,16,23,11,1,1,1,0,1,0,0
23,A,AO,4,4_1,1417887,1430753,12866,0.21443333333333334,A,1,4,14,7,0,1,0,1,1,0,0
23,B,AO,4,4_1,1417887,1430753,12866,0.21443333333333334,A,1,4,4,0,0,0,0,0,0,0,0
23,A,AO,4,4_2,1430931,1438721,7790,0.12983333333333333,B,1,13,2,0,0,0,0,0,0,0,0
23,B,AO,4,4_2,1430931,1438721,7790,0.12983333333333333,B,1,13,13,3,0,0,0,0,0,0,0
23,A,AO,4,4_3,1438905,1448829,9924,0.1654,A,1,2,18,9,1,1,0,0,0,1,0
23,B,AO,4,4_3,1438905,1448829,9924,0.1654,A,1,2,2,0,0,0,0,0,0,0,0
23,A,AO,4,4_4,1449014,1455610,6596,0.10993333333333334,B,1,7,1,0,0,0,0,0,0,0,0
23,B,AO,4,4_4,1449014,1455610,6596,0.10993333333333334,B,1,7,11,2,2,0,0,0,0,0,0
23,A,AO,4,4_5,1455787,1462601,6814,0.11356666666666666,A,1,6,4,2,0,0,0,0,0,0,0
23,B,AO,4,4_5,1455787,1462601,6814,0.11356666666666666,A,1,6,2,0,0,0,0,0,0,0,0
23,A,AO,4,4_6,1462776,1473437,10661,0.17768333333333333,B,1,15,5,2,0,0,0,0,0,0,0
23,B,AO,4,4_6,1462776,1473437,10661,0.17768333333333333,B,1,15,14,5,1,1,0,1,1,0,0
23,A,AO,4,4_7,1473619,1483241,9622,0.16036666666666666,A,1,10,8,2,2,1,1,0,1,0,0
23,B,AO,4,4_7,1473619,1483241,9622,0.16036666666666666,A,1,10,8,3,0,0,0,0,0,0,0
23,A,AO,4,4_8,1483427,1492626,9199,0.15331666666666666,B,1,11,3,2,0,0,0,0,0,0,0
23,B,AO,4,4_8,1483427,1492626,9199,0.15331666666666666,B,1,11,8,3,2,0,0,0,0,0,0
23,A,AO,4,4_9,1492802,1506405,13603,0.22671666666666665,A,1,16,40,16,2,8,2,3,5,3,1
23,B,AO,4,4_9,1492802,1506405,13603,0.22671666666666665,A,1,16,2,0,0,0,0,0,0,0,0
23,A,AO,4,4_10,1506581,1515947,9366,0.1561,B,1,3,5,2,0,0,0,0,0,0,0
23,B,AO,4,4_10,1506581,1515947,9366,0.1561,B,1,3,11,4,2,0,0,0,0,0,0
23,A,AO,4,4_11,1516123,1527650,11527,0.19211666666666666,A,1,14,17,7,1,1,1,0,1,0,0
23,B,AO,4,4_11,1516123,1527650,11527,0.19211666666666666,A,1,14,3,0,0,0,0,0,0,0,0
23,A,AO,4,4_12,1527833,1538076,10243,0.17071666666666668,B,1,1,5,3,0,0,0,0,0,0,0
23,B,AO,4,4_12,1527833,1538076,10243,0.17071666666666668,B,1,1,10,2,3,0,0,0,0,0,0
23,A,AO,4,4_13,1538259,1546314,8055,0.13425,A,1,8,18,7,1,1,1,0,1,0,0
23,B,AO,4,4_13,1538259,1546314,8055,0.13425,A,1,8,2,0,0,0,0,0,0,0,0
23,A,AO,4,4_14,1546499,1572917,26418,0.44029999999999997,B,1,9,31,14,2,4,3,1,4,0,1
23,B,AO,4,4_14,1546499,1572917,26418,0.44029999999999997,B,1,9,24,6,3,3,0,0,0,3,0
23,A,AO,4,4_15,1573106,1573264,158,0.0026333333333333334,A,NA,12,0,0,0,0,0,0,0,0,0
23,B,AO,4,4_15,1573106,1573264,158,0.0026333333333333334,A,NA,12,0,0,0,0,0,0,0,0,0
23,A,AO,4,4_16,1573439,1592549,19110,0.3185,B,1,5,14,5,0,0,0,0,0,0,0
23,B,AO,4,4_16,1573439,1592549,19110,0.3185,B,1,5,36,18,2,0,0,0,0,0,0
23,A,AO,5,5_1,1592739,1603457,10718,0.17863333333333334,A,1,11,13,8,2,3,3,0,3,0,0
23,B,AO,5,5_1,1592739,1603457,10718,0.17863333333333334,A,1,11,5,0,0,0,0,0,0,0,0
23,A,AO,5,5_2,1603632,1612376,8744,0.14573333333333333,B,1,4,3,0,0,0,0,0,0,0,0
23,B,AO,5,5_2,1603632,1612376,8744,0.14573333333333333,B,1,4,14,7,0,0,0,0,0,0,0
23,A,AO,5,5_3,1612557,1620087,7530,0.1255,A,1,1,12,4,3,1,0,1,1,0,0
23,B,AO,5,5_3,1612557,1620087,7530,0.1255,A,1,1,1,0,0,0,0,0,0,0,0
23,A,AO,5,5_4,1620263,1620401,138,0.0023000000000000004,B,NA,16,0,0,0,0,0,0,0,0,0
23,B,AO,5,5_4,1620263,1620401,138,0.0023000000000000004,B,NA,16,0,0,0,0,0,0,0,0,0
23,A,AO,5,5_5,1620580,1635215,14635,0.24391666666666667,A,1,13,18,8,1,3,0,2,2,1,0
23,B,AO,5,5_5,1620580,1635215,14635,0.24391666666666667,A,1,13,3,0,0,0,0,0,0,0,0
23,A,AO,5,5_6,1635393,1651106,15713,0.2618833333333333,B,1,10,13,7,0,0,0,0,0,0,0
23,B,AO,5,5_6,1635393,1651106,15713,0.2618833333333333,B,1,10,31,11,2,0,0,0,0,0,0
23,A,AO,5,5_7,1651274,1658508,7234,0.12056666666666667,A,1,15,13,4,1,1,1,0,1,0,0
23,B,AO,5,5_7,1651274,1658508,7234,0.12056666666666667,A,1,15,1,0,0,0,0,0,0,0,0
23,A,AO,5,5_8,1658680,1670686,12006,0.2001,B,1,8,13,9,0,0,0,0,0,0,0
23,B,AO,5,5_8,1658680,1670686,12006,0.2001,B,1,8,9,3,4,0,0,0,0,0,0
23,A,AO,5,5_9,1670858,1680818,9960,0.166,A,1,3,8,6,1,0,0,0,0,0,0
23,B,AO,5,5_9,1670858,1680818,9960,0.166,A,1,3,4,2,0,0,0,0,0,0,0
23,A,AO,5,5_10,1680983,1686994,6011,0.10018333333333333,B,1,6,2,1,0,0,0,0,0,0,0
23,B,AO,5,5_10,1680983,1686994,6011,0.10018333333333333,B,1,6,7,2,0,0,0,0,0,0,0
23,A,AO,5,5_11,1687172,1698941,11769,0.19615,A,1,5,20,9,2,3,2,0,2,1,0
23,B,AO,5,5_11,1687172,1698941,11769,0.19615,A,1,5,2,1,0,0,0,0,0,0,0
23,A,AO,5,5_12,1699116,1707400,8284,0.13806666666666667,B,1,2,1,0,0,0,0,0,0,0,0
23,B,AO,5,5_12,1699116,1707400,8284,0.13806666666666667,B,1,2,15,5,1,0,0,0,0,0,0
23,A,AO,5,5_13,1707573,1714159,6586,0.10976666666666667,A,1,7,6,3,2,0,0,0,0,0,0
23,B,AO,5,5_13,1707573,1714159,6586,0.10976666666666667,A,1,7,2,0,0,0,0,0,0,0,0
23,A,AO,5,5_14,1714329,1724066,9737,0.16228333333333333,B,1,14,1,1,0,0,0,0,0,0,0
23,B,AO,5,5_14,1714329,1724066,9737,0.16228333333333333,B,1,14,12,4,1,0,0,0,0,0,0
23,A,AO,5,5_15,1724238,1735196,10958,0.18263333333333334,A,1,9,17,7,1,4,2,1,3,1,0
23,B,AO,5,5_15,1724238,1735196,10958,0.18263333333333334,A,1,9,2,0,0,0,0,0,0,0,0
23,A,AO,5,5_16,1735364,1743011,7647,0.12745,B,1,12,7,2,2,0,0,0,0,0,0
23,B,AO,5,5_16,1735364,1743011,7647,0.12745,B,1,12,9,2,0,0,0,0,0,0,0
23,A,AO,6,6_1,1743187,1751015,7828,0.13046666666666668,A,1,14,6,2,1,1,1,0,1,0,0
23,B,AO,6,6_1,1743187,1751015,7828,0.13046666666666668,A,1,14,2,0,0,0,0,0,0,0,0
23,A,AO,6,6_2,1751194,1760194,9000,0.15,B,1,1,1,0,0,0,0,0,0,0,0
23,B,AO,6,6_2,1751194,1760194,9000,0.15,B,1,1,7,2,3,0,0,0,0,0,0
23,A,AO,6,6_3,1760369,1766055,5686,0.09476666666666667,A,1,6,4,3,0,0,0,0,0,0,0
23,B,AO,6,6_3,1760369,1766055,5686,0.09476666666666667,A,1,6,1,0,0,0,0,0,0,0,0
23,A,AO,6,6_4,1766224,1774784,8560,0.14266666666666666,B,1,11,11,3,0,0,0,0,0,0,0
23,B,AO,6,6_4,1766224,1774784,8560,0.14266666666666666,B,1,11,5,2,2,0,0,0,0,0,0
23,A,AO,6,6_5,1774965,1787134,12169,0.20281666666666667,A,1,16,11,5,0,0,0,0,0,0,0
